run_id,task_name,model,query_name,atscale_query_id,protocol,status,duration_ms,row_count,error,timestamp,inbound_text_hash,inbound_text
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 9,a5b85217-b666-4a39-8d80-60a7e19a2bf9,xmla,SUCCEEDED,404,0,,1775273802348,b17846b2040135bb4e485a3c0dec06c71110369825380b94c4fddb0946f756f7,"SELECT {([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 10,4833a3d3-64b2-40ed-8278-2706ee9c1c8b,xmla,SUCCEEDED,421,0,,1775273802368,b71715629a51f82d72ffc3cd21724f4c4fd4f6bf1e591e83204c051936b8c561,"SELECT {([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_succeeded_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_failed_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_estimated_post_plan_time_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 13,33c3bb8d-ad0a-4130-8501-dc8f9796a8a4,xmla,SUCCEEDED,231,0,,1775273802393,3b7ed1394fb14a3af5b7f068093bcb965ec4991ca9e314fb9717724ae1be692f,"SELECT {([Measures].[m_epoch_post_plan_time_sum]),([Measures].[m_epoch_post_plan_time_avg]),([Measures].[m_epoch_estimated_post_plan_time_avg]),([Measures].[m_days_since_last_query_min]),([Measures].[m_epoch_estimated_post_plan_time_sum]),([Measures].[m_cube_name_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 14,be69407f-ab94-425e-aab7-d30ba831c26e,xmla,SUCCEEDED,178,0,,1775273802416,e0edabb78fbb1d4e4633fb0f662acc726315620690f12e70a8ae7686012d3cfa,"SELECT {([Measures].[m_epoch_sql_wall_time_avg]),([Measures].[m_organization_id_distinct]),([Measures].[m_query_id_count]),([Measures].[m_cube_name_distinct]),([Measures].[m_user_hash_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 16,f85bc9d3-3b87-4910-b463-c3d2f0c513a2,xmla,SUCCEEDED,183,0,,1775273802536,491f378ffacebd4512a48ecba00f4c050922cb95d4d58711c51653e4f9c3b8b5,"SELECT {([Measures].[m_epoch_sql_wall_time_avg]),([Measures].[m_organization_id_distinct]),([Measures].[m_query_id_count]),([Measures].[m_user_hash_distinct]),([Measures].[m_cube_name_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 15,c898b165-4de2-4999-b488-a6a30665c6ba,xmla,SUCCEEDED,305,0,,1775273802569,42df82177f93b79d67115fdcb80c4883a5ae7c69446f42ec0b11ab309887a0a2,"SELECT {([Measures].[m_epoch_sql_wall_time_avg]),([Measures].[m_organization_id_distinct]),([Measures].[m_query_id_count]),([Measures].[m_user_hash_distinct]),([Measures].[cm_query_success_pct]),([Measures].[m_cube_name_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 18,f614c5b8-4897-4fc3-a780-e8c0106bf020,xmla,SUCCEEDED,271,0,,1775273802670,a3475e3d9564eaf0675b1371e62e718645b6af50d70c6c14068cacc15a112c7e,"SELECT {([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 17,23790587-928d-419a-bbf7-f6b1426cda86,xmla,SUCCEEDED,297,0,,1775273802670,1f72824bc884c55574c3d8791ce8477fd165a6b78ea928f1c88eef4eec53b374,"SELECT {([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 19,b87f318c-35a3-42b1-8af9-ae5c21dcd901,xmla,SUCCEEDED,279,0,,1775273802701,dc50c8a1db08f76aed5752414c8f7cc0cfdc9e3e6f38381183f41bc1afd55eea,"SELECT {([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 20,c3a177e2-9396-4f37-9299-b213b88229a3,xmla,SUCCEEDED,229,0,,1775273802770,cdaa0566cfbe4621abb150a00e1a817903359d099c8f81c40caaad72168f2d7e,"SELECT {([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T18:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-05T16:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T05:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2026-01-02T04:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T22:00:00]),([Measures].[m_subquery_count_sum],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T21:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T17:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T04:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-31T03:00:00]),([Measures].[m_epoch_sql_wall_time_avg],[Query_Hour].[Query_Hour Hierarchy].[query_hour].&[2025-12-30T22:00:00])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 21,eefb751a-8bc0-4f88-9263-e06226c2b375,xmla,SUCCEEDED,204,0,,1775273802779,323fa9c0f7d86cf5fe5b428cac979746414fe58f34dd1eeea6f49c53c85963a6,"SELECT {([Measures].[m_organization_id_distinct]),([Measures].[m_user_hash_distinct]),([Measures].[m_cube_name_distinct]),([Measures].[m_query_id_count]),([Measures].[m_epoch_sql_wall_time_avg])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 24,f670d2d2-ae91-4aed-bbc0-15371c77db73,xmla,SUCCEEDED,171,0,,1775273802877,c795b6d7414b7bbf464f82e7c22062323cc4380d0002fe25ce1bbdc02097e3d7,"SELECT {([Measures].[m_query_id_count])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 23,13e3e93e-2215-4417-8df5-59d67cd06699,xmla,SUCCEEDED,200,0,,1775273802877,a1e8fedf5f2ccf54d20395bdeb5b45261d8927a1123da76ed803f758ca983643,"SELECT {([Measures].[m_query_id_count]),([Measures].[m_epoch_sql_wall_time_avg]),([Measures].[m_organization_id_distinct]),([Measures].[m_user_hash_distinct]),([Measures].[m_cube_name_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
2026-04-04-9C37A93B30,ats_connection,ats_connection,Query 22,55b87d91-9b82-4b10-8374-d8059048d94d,xmla,SUCCEEDED,215,0,,1775273802891,2edff49fdbad8f73eef8589b47f0bf22cda767bb1434c81fb6c0c0e1b5670960,"SELECT {([Measures].[m_query_id_count]),([Measures].[m_epoch_sql_wall_time_avg]),([Measures].[m_organization_id_distinct]),([Measures].[m_cube_name_distinct]),([Measures].[cm_query_success_pct]),([Measures].[m_user_hash_distinct])} ON 0 FROM [Telemetry] CELL PROPERTIES VALUE, FORMAT_STRING, LANGUAGE, BACK_COLOR, FORE_COLOR, FONT_FLAGS"
